source_name,source_type,source_RA,source_DEC,22present,27present
4FGL_J0746.4+2546,fsrq,116.6021,25.7678,1,1
4FGL_J0536.4-3401,fsrq,84.1044,-34.0168,1,1
4FGL_J1617.3-5849,fsrq,244.3486,-58.8257,1,1
4FGL_J0416.2-4353,fsrq,64.0722,-43.8879,1,1
4FGL_J0004.4-4737,fsrq,1.1091,-47.6233,1,1
4FGL_J1801.5+4404,fsrq,270.3771,44.0747,1,1
4FGL_J0659.9+1709,fsrq,104.9847,17.1522,1,1
4FGL_J1453.5+3505,fsrq,223.3920,35.0884,1,1
4FGL_J1803.4-6510,fsrq,270.8640,-65.1732,1,1
4FGL_J2239.2-5657,fsrq,339.8073,-56.9510,1,1
4FGL_J2050.4-2627,fsrq,312.6104,-26.4659,1,1
4FGL_J1610.3-3958,fsrq,242.5981,-39.9737,1,1
4FGL_J1152.8+3308,fsrq,178.2123,33.1416,1,1
4FGL_J1215.0+1656,fsrq,183.7742,16.9372,1,1
4FGL_J0230.8+4032,fsrq,37.7086,40.5416,1,1
4FGL_J2026.0-2845,fsrq,306.5048,-28.7546,1,1
4FGL_J0600.6-3939,fsrq,90.1507,-39.6507,1,1
4FGL_J1129.8-1447,fsrq,172.4652,-14.7960,1,1
4FGL_J1031.6+6019,fsrq,157.9091,60.3178,1,1
4FGL_J0102.8+5824,fsrq,15.7010,58.4092,1,1
4FGL_J0253.5+3216,fsrq,43.3829,32.2826,1,1
4FGL_J1740.0+4737,fsrq,265.0226,47.6198,1,1
4FGL_J0719.3+3307,fsrq,109.8400,33.1232,1,1
4FGL_J1138.4+4857,fsrq,174.6045,48.9623,1,1
4FGL_J0734.0+5021,fsrq,113.5245,50.3572,1,1
4FGL_J1223.9+5000,fsrq,185.9880,50.0089,1,1
4FGL_J0648.0-3045,fsrq,102.0101,-30.7509,1,1
4FGL_J0525.4-4600,fsrq,81.3717,-46.0070,1,1
4FGL_J1521.8+4338,fsrq,230.4645,43.6344,1,1
4FGL_J1728.4+0427,fsrq,262.1220,4.4606,1,1
4FGL_J1608.3+4012,fsrq,242.0840,40.2058,1,1
4FGL_J2216.8+3103,fsrq,334.2024,31.0590,1,1
4FGL_J1959.1-4247,fsrq,299.7963,-42.7852,1,1
4FGL_J2248.7-3235,fsrq,342.1928,-32.5926,1,1
4FGL_J0013.6-0424,fsrq,3.4208,-4.4017,1,1
4FGL_J0044.2-8424,fsrq,11.0711,-84.4016,1,1
4FGL_J0223.0-3447,fsrq,35.7550,-34.7942,1,1
4FGL_J1459.5+1527,fsrq,224.8875,15.4643,1,1
4FGL_J1520.5+4209,fsrq,230.1347,42.1600,1,1
4FGL_J0809.3+4053,fsrq,122.3300,40.8954,1,1
4FGL_J0317.7-2804,fsrq,49.4258,-28.0787,1,1
4FGL_J1322.2+0842,fsrq,200.5510,8.7036,1,1
4FGL_J0112.0-6634,fsrq,18.0236,-66.5752,1,1
4FGL_J2148.6+0652,fsrq,327.1634,6.8791,1,1
4FGL_J2142.7-0437,fsrq,325.6934,-4.6241,1,1
4FGL_J0920.9+4441,fsrq,140.2291,44.6990,1,1
4FGL_J2348.0-1630,fsrq,357.0160,-16.5161,1,1
4FGL_J0734.4-7711,fsrq,113.6118,-77.1852,1,1
4FGL_J0529.4-0521,fsrq,82.3727,-5.3617,1,1
4FGL_J0016.2-0016,fsrq,4.0610,-0.2806,1,1
4FGL_J0125.7-0015,fsrq,21.4275,-0.2658,1,1
4FGL_J0502.4+0609,fsrq,75.6181,6.1627,1,1
4FGL_J1300.4+1416,fsrq,195.1195,14.2701,1,1
4FGL_J1349.5-1131,fsrq,207.3869,-11.5188,1,1
4FGL_J0043.8+3425,fsrq,10.9717,34.4316,1,1
4FGL_J2007.2+6607,fsrq,301.8148,66.1178,1,1
4FGL_J0245.9-4650,fsrq,41.4966,-46.8463,1,1
4FGL_J1013.7+3444,fsrq,153.4487,34.7384,1,1
4FGL_J0932.6+5306,fsrq,143.1590,53.1008,1,1
4FGL_J1639.2+4129,fsrq,249.8238,41.4964,1,1
4FGL_J1342.6+0944,fsrq,205.6712,9.7350,1,1
4FGL_J2334.2+0736,fsrq,353.5573,7.6020,1,1
4FGL_J0038.2-2459,fsrq,9.5652,-24.9899,1,1
4FGL_J0456.6-3136,fsrq,74.1558,-31.6151,1,1
4FGL_J0508.2-1937,fsrq,77.0561,-19.6181,1,1
4FGL_J2156.3-0036,fsrq,329.0797,-0.6039,1,1
4FGL_J2354.1-0958,fsrq,358.5309,-9.9774,1,1
4FGL_J1510.1+5702,fsrq,227.5425,57.0398,1,1
4FGL_J1740.5+5211,fsrq,265.1357,52.1927,1,1
4FGL_J2005.2-1822,fsrq,301.3246,-18.3675,1,1
4FGL_J1023.2+2859,fsrq,155.8193,28.9842,1,1
4FGL_J0824.7+5552,fsrq,126.1977,55.8816,1,1
4FGL_J1123.4-2529,fsrq,170.8683,-25.4880,1,1
4FGL_J1310.9+5514,fsrq,197.7291,55.2497,1,1
4FGL_J1913.0-8009,fsrq,288.2700,-80.1574,1,1
4FGL_J1423.5-7829,fsrq,215.8833,-78.4984,1,1
4FGL_J1044.6+8053,fsrq,161.1638,80.8941,1,1
4FGL_J0646.7-3913,fsrq,101.6784,-39.2177,1,1
4FGL_J1419.4-0838,fsrq,214.8600,-8.6417,1,1
4FGL_J0749.9+1823,fsrq,117.4853,18.3870,1,1
4FGL_J0445.1-6012,fsrq,71.2858,-60.2122,1,1
4FGL_J1626.8+4337,fsrq,246.7144,43.6249,1,1
4FGL_J0229.5-3644,fsrq,37.3877,-36.7388,1,1
4FGL_J2005.9-2309,fsrq,301.4762,-23.1531,1,1
4FGL_J1043.2+2408,fsrq,160.8053,24.1460,1,1
4FGL_J1351.0+0029,fsrq,207.7570,0.4873,1,1
4FGL_J1136.2+3407,fsrq,174.0750,34.1290,1,1
4FGL_J0739.2+0137,fsrq,114.8200,1.6216,1,1
4FGL_J1114.7-0248,fsrq,168.6943,-2.8019,1,1
4FGL_J0730.3-1141,fsrq,112.5776,-11.6888,1,1
4FGL_J1739.5+4955,fsrq,264.8860,49.9320,1,1
4FGL_J0259.4+0746,fsrq,44.8578,7.7833,1,1
4FGL_J0833.9+4223,fsrq,128.4759,42.3989,1,1
4FGL_J0846.9+4608,fsrq,131.7263,46.1378,1,1
4FGL_J0618.1-2428,fsrq,94.5325,-24.4825,1,1
4FGL_J0152.2+2206,fsrq,28.0727,22.1133,1,1
4FGL_J1852.4+4856,fsrq,283.1160,48.9350,1,1
4FGL_J0743.0-5622,fsrq,115.7698,-56.3768,1,1
4FGL_J2330.5+1102,fsrq,352.6287,11.0479,1,1
4FGL_J1345.5+4453,fsrq,206.3940,44.8844,1,1
4FGL_J0845.7-5556,fsrq,131.4473,-55.9490,1,1
4FGL_J1934.3+6541,fsrq,293.5952,65.6888,1,1
4FGL_J1532.7-1319,fsrq,233.1972,-13.3261,1,1
4FGL_J0541.6-0541,fsrq,85.4140,-5.6974,1,1
4FGL_J1036.2+2202,fsrq,159.0528,22.0401,1,1
4FGL_J1534.8+0131,fsrq,233.7247,1.5224,1,1
4FGL_J0010.6+2043,fsrq,2.6502,20.7332,1,1
4FGL_J1748.0+3403,fsrq,267.0106,34.0641,1,1
4FGL_J2221.9-3504,fsrq,335.4970,-35.0712,1,1
4FGL_J0433.6-6030,fsrq,68.4012,-60.5111,1,1
4FGL_J0028.4+2001,fsrq,7.1222,20.0311,1,1
4FGL_J0949.2+1749,fsrq,147.3155,17.8300,1,1
4FGL_J1317.6+3428,fsrq,199.4008,34.4676,1,1
4FGL_J0622.4-6433,fsrq,95.6141,-64.5577,1,1
4FGL_J1625.7-2527,fsrq,246.4453,-25.4650,1,1
4FGL_J2354.6+4554,fsrq,358.6618,45.9058,1,1
4FGL_J1454.4-3744,fsrq,223.6158,-37.7499,1,1
4FGL_J0608.0+6721,fsrq,92.0057,67.3512,1,1
4FGL_J0217.8+0144,fsrq,34.4621,1.7346,1,1
4FGL_J0555.6+3947,fsrq,88.9015,39.7878,1,1
4FGL_J0325.7+2225,fsrq,51.4421,22.4326,1,1
4FGL_J0742.1+4902,fsrq,115.5361,49.0428,1,1
4FGL_J0137.0+4751,fsrq,24.2603,47.8637,1,1
4FGL_J1045.8-2928,fsrq,161.4684,-29.4795,1,1
4FGL_J1124.0+2336,fsrq,171.0045,23.6159,1,1
4FGL_J0245.4+2408,fsrq,41.3545,24.1498,1,1
4FGL_J1028.4-0234,fsrq,157.1213,-2.5829,1,1
4FGL_J0206.4-1151,fsrq,31.6018,-11.8576,1,1
4FGL_J0134.3-3842,fsrq,23.5887,-38.7085,1,1
4FGL_J1159.5+2914,fsrq,179.8840,29.2448,1,1
4FGL_J1036.6-3741,fsrq,159.1673,-37.6853,0,1
4FGL_J1743.9+3747,fsrq,265.9996,37.7940,0,1
4FGL_J1631.2+4926,fsrq,247.8008,49.4481,0,1
4FGL_J1421.1+3859,fsrq,215.2922,38.9966,0,1
4FGL_J1204.8+0407,fsrq,181.2027,4.1200,0,1
4FGL_J1251.3-1719,fsrq,192.8370,-17.3210,0,1
4FGL_J2151.7-2749,fsrq,327.9251,-27.8234,0,1
4FGL_J1209.7+2548,fsrq,182.4444,25.8007,0,1
4FGL_J2120.6-6114,fsrq,320.1610,-61.2396,0,1
4FGL_J2047.1-7400,fsrq,311.7846,-74.0033,0,1
4FGL_J1415.9-1002,fsrq,213.9760,-10.0483,0,1
4FGL_J1242.4-2948,fsrq,190.6078,-29.8140,0,1
4FGL_J0223.2-1653,fsrq,35.8128,-16.8868,0,1
4FGL_J2300.7-2645,fsrq,345.1823,-26.7502,0,1
4FGL_J1449.6-2137,fsrq,222.4220,-21.6271,0,1
4FGL_J1706.9+4543,fsrq,256.7427,45.7248,0,1
4FGL_J1814.2+4114,fsrq,273.5578,41.2358,0,1
4FGL_J0354.7-1617,fsrq,58.6779,-16.2870,0,1
4FGL_J0059.5-3338,fsrq,14.8869,-33.6407,0,1
4FGL_J1048.0-1912,fsrq,162.0042,-19.2120,0,1
4FGL_J0153.5-5107,fsrq,28.3960,-51.1293,0,1
4FGL_J1839.6-7107,fsrq,279.9142,-71.1243,0,1
4FGL_J1102.1+2249,fsrq,165.5471,22.8323,0,1
4FGL_J2320.8-0823,fsrq,350.2228,-8.3918,0,1
4FGL_J1428.3+5635,fsrq,217.0828,56.5947,0,1
4FGL_J0004.3+4614,fsrq,1.0757,46.2427,0,1
4FGL_J2110.2-1021c,fsrq,317.5641,-10.3603,0,1
4FGL_J1417.9+4613,fsrq,214.4818,46.2327,0,1
4FGL_J1925.1-3358,fsrq,291.2856,-33.9797,0,1
4FGL_J1934.5+6139,fsrq,293.6352,61.6522,0,1
4FGL_J1912.4+3738,fsrq,288.1193,37.6495,0,1
4FGL_J2311.8+4541,fsrq,347.9614,45.6908,0,1
4FGL_J2333.4-0133,fsrq,353.3699,-1.5533,0,1
4FGL_J2247.5-3700,fsrq,341.8965,-37.0043,0,1
4FGL_J2359.2-3134,fsrq,359.8167,-31.5832,0,1
4FGL_J1202.5-0528,fsrq,180.6291,-5.4709,0,1
4FGL_J1738.3+3228,fsrq,264.5840,32.4823,0,1
4FGL_J0245.5-4502,fsrq,41.3934,-45.0475,0,1
4FGL_J1225.0+0330,fsrq,186.2519,3.5098,0,1
4FGL_J0906.7+4950,fsrq,136.6943,49.8499,0,1
4FGL_J0043.2+4114,gal,10.8229,41.2415,1,1
4FGL_J1114.2+0638,gal,168.5645,6.6336,0,1
4FGL_J1357.3+3730,gal,209.3307,37.5045,0,1
4FGL_J1714.2-2928,glc,258.5694,-29.4794,1,1
4FGL_J1818.5-1656,glc,274.6467,-16.9431,1,1
4FGL_J1855.1-2243,glc,283.7759,-22.7214,1,1
4FGL_J1701.2-3006,glc,255.3026,-30.1063,1,1
4FGL_J1716.8+4310,glc,259.2033,43.1730,1,1
4FGL_J1716.7-2808,glc,259.1780,-28.1469,1,1
4FGL_J0024.0-7204,glc,6.0082,-72.0788,1,1
4FGL_J1727.6-3050,glc,261.9130,-30.8460,1,1
4FGL_J2129.9+1208,glc,322.4824,12.1439,1,1
4FGL_J0524.4-2413,glc,81.1040,-24.2201,1,1
4FGL_J1807.8-4340,glc,271.9619,-43.6747,1,1
4FGL_J1808.8-1949c,glc,272.2102,-19.8299,1,1
4FGL_J1737.5-0313,glc,264.3878,-3.2232,1,1
4FGL_J1326.6-4729,glc,201.6654,-47.4930,1,1
4FGL_J0912.1-6449,glc,138.0481,-64.8244,1,1
4FGL_J1627.6-3852,glc,246.9131,-38.8744,1,1
4FGL_J1616.9-2257,glc,244.2428,-22.9589,1,1
4FGL_J1910.8-6001,glc,287.7190,-60.0211,1,1
4FGL_J1848.7-0129,glc,282.1986,-1.4994,1,1
4FGL_J1953.6+1846,glc,298.4153,18.7798,1,1
4FGL_J1735.7-3026,glc,263.9380,-30.4360,1,1
4FGL_J1518.8+0203,glc,229.7015,2.0542,1,1
4FGL_J1835.7-3258,glc,278.9396,-32.9710,1,1
4FGL_J1736.2-4443,glc,264.0633,-44.7233,1,1
4FGL_J1741.1-5341,glc,265.2908,-53.6840,1,1
4FGL_J1748.0-2446,glc,267.0186,-24.7716,1,1
4FGL_J1750.3-3702,glc,267.5783,-37.0454,1,1
4FGL_J1836.8-2354,glc,279.2112,-23.9067,1,1
4FGL_J1647.2-0154,glc,251.8140,-1.9106,1,1
4FGL_J1804.9-3001,glc,271.2407,-30.0256,1,0
4FGL_J1748.9-2021,glc,267.2327,-20.3557,1,1
4FGL_J0102.9-7051,glc,15.7390,-70.8630,0,1
4FGL_J0647.7-4418,hmb,101.9253,-44.3058,1,1
4FGL_J1958.5+3512,hmb,299.6343,35.2024,1,1
4FGL_J0632.8+0550,hmb,98.2139,5.8453,1,1
4FGL_J0921.7-6317,lmb,140.4454,-63.2906,1,1
4FGL_J1305.3+5118,nlsy1,196.3258,51.3097,1,1
4FGL_J0324.8+3412,nlsy1,51.2058,34.2119,1,1
4FGL_J1443.1+4728,nlsy1,220.7863,47.4794,1,1
4FGL_J2007.9-4432,nlsy1,301.9830,-44.5363,1,1
4FGL_J2118.8-0723,nlsy1,319.7242,-7.3927,1,0
4FGL_J2118.8-0723c,nlsy1,319.7242,-7.3927,0,1
4FGL_J1919.4+1313,psr,289.8727,13.2284,1,1
4FGL_J1444.9-5939,psr,221.2473,-59.6581,1,1
4FGL_J1203.9-6242,psr,180.9843,-62.7095,1,1
4FGL_J1806.2-2126,psr,271.5671,-21.4338,1,0
4FGL_J1417.6-4403,psr,214.4146,-44.0520,1,1
4FGL_J1857.2+0941,psr,284.3227,9.6950,1,1
4FGL_J1801.6-1418,psr,270.4144,-14.3152,1,1
4FGL_J1253.3-5816,psr,193.3418,-58.2833,1,1
4FGL_J2227.1+6455,psr,336.7838,64.9243,1,1
4FGL_J0838.4-3952,psr,129.6142,-39.8762,1,1
4FGL_J1739.6-3155,psr,264.9101,-31.9207,1,1
4FGL_J1811.5-1925,psr,272.8865,-19.4275,1,1
4FGL_J1722.1-3205,psr,260.5278,-32.0879,1,1
4FGL_J1720.8-1937,psr,260.2092,-19.6323,1,1
4FGL_J1731.7-1850,psr,262.9257,-18.8342,1,1
4FGL_J1950.6+2416,psr,297.6602,24.2809,1,1
4FGL_J1634.7+0235,psr,248.6845,2.5838,0,1
4FGL_J1803.2+1402,psr,270.8012,14.0361,0,1
4FGL_J1649.8-3010,psr,252.4580,-30.1821,0,1
4FGL_J1728.1-1610,psr,262.0381,-16.1670,0,1
4FGL_J0506.1+5028,psr,76.5350,50.4712,0,1
4FGL_J1912.0+0927,psr,288.0164,9.4627,0,1
4FGL_J1402.7+1306,psr,210.6919,13.1072,0,1
4FGL_J1904.4-1129,psr,286.1146,-11.4982,0,1
4FGL_J1833.0-3840,psr,278.2605,-38.6702,0,1
4FGL_J1431.5-6627,psr,217.8924,-66.4620,0,1
4FGL_J1852.2-1309,psr,283.0739,-13.1595,0,1
4FGL_J1919.1+2354,psr,289.7812,23.9027,0,1
4FGL_J1335.0-5656,psr,203.7679,-56.9471,0,1
4FGL_J1814.4+3132,psr,273.6207,31.5436,0,1
4FGL_J1627.7+3219,psr,246.9400,32.3213,0,1
4FGL_J1306.8-4035,psr,196.7114,-40.5999,0,1
4FGL_J0312.1-0921,psr,48.0280,-9.3541,0,1
4FGL_J1624.3-3952,psr,246.0999,-39.8667,0,1
4FGL_J0843.3+6712,psr,130.8481,67.2162,0,1
4FGL_J1102.4+0246,psr,165.6245,2.7754,0,1
4FGL_J1440.2-5505,psr,220.0734,-55.0855,0,1
4FGL_J2035.0+3632,psr,308.7571,36.5371,0,1
4FGL_J1838.9-0704e,pwn,279.7450,-7.0670,1,1
4FGL_J1746.4-2852,pwn,266.6074,-28.8682,1,1
4FGL_J0537.8-6909,pwn,84.4553,-69.1646,1,1
4FGL_J1947.7+2744,pwn,296.9317,27.7337,1,1
4FGL_J1836.5-0651e,pwn,279.1430,-6.8660,1,1
4FGL_J1631.6-4756e,pwn,247.9220,-47.9400,1,1
4FGL_J1724.2-6501,rdg,261.0666,-65.0174,1,1
4FGL_J1116.6+2915,rdg,169.1625,29.2586,1,1
4FGL_J1521.1+0421,rdg,230.2949,4.3644,1,1
4FGL_J0627.0-3529,rdg,96.7747,-35.4867,1,1
4FGL_J2227.9-3031,rdg,336.9810,-30.5174,1,1
4FGL_J0308.4+0407,rdg,47.1105,4.1177,1,1
4FGL_J0519.6-4544,rdg,79.9058,-45.7439,1,1
4FGL_J2326.9-0201,rdg,351.7355,-2.0230,1,1
4FGL_J0153.4+7114,rdg,28.3628,71.2411,1,1
4FGL_J0708.9+4839,rdg,107.2472,48.6558,1,1
4FGL_J1306.7-2148,rdg,196.6988,-21.8094,1,1
4FGL_J2329.7-2118,rdg,352.4375,-21.3035,1,1
4FGL_J1149.0+5924,rdg,177.2539,59.4158,1,1
4FGL_J0931.9+6737,rdg,142.9845,67.6213,1,1
4FGL_J1630.6+8234,rdg,247.6686,82.5742,1,1
4FGL_J0334.3+3920,rdg,53.5823,39.3389,1,1
4FGL_J2341.8-2917,rdg,355.4515,-29.2946,1,1
4FGL_J0057.7+3023,rdg,14.4498,30.3970,1,1
4FGL_J0758.7+3746,rdg,119.6893,37.7776,1,1
4FGL_J1518.6+0614,rdg,229.6503,6.2419,1,1
4FGL_J0312.9+4119,rdg,48.2438,41.3289,1,1
4FGL_J0038.7-0204,rdg,9.6899,-2.0722,1,1
4FGL_J0237.7+0206,rdg,39.4414,2.1019,1,1
4FGL_J1306.3+1113,rdg,196.5992,11.2290,1,1
4FGL_J1843.4-4835,rdg,280.8674,-48.5913,1,1
4FGL_J1449.5+2746,rdg,222.3956,27.7686,1,1
4FGL_J1144.9+1937,rdg,176.2394,19.6283,1,1
4FGL_J1516.5+0015,rdg,229.1375,0.2657,1,1
4FGL_J2156.0-6942,rdg,329.0250,-69.7067,1,1
4FGL_J1236.9-7232,rdg,189.2370,-72.5336,1,1
4FGL_J0418.2+3807,rdg,64.5633,38.1219,1,1
4FGL_J1346.3-6026,rdg,206.5913,-60.4462,1,1
4FGL_J0009.7-3217,rdg,2.4443,-32.2976,1,1
4FGL_J2302.8-1841,rdg,345.7152,-18.6985,1,1
4FGL_J1443.1+5201,rdg,220.7789,52.0294,1,1
4FGL_J1230.8+1223,rdg,187.7123,12.3883,1,1
4FGL_J1219.6+0550,rdg,184.9085,5.8353,0,1
4FGL_J0958.3-2656,rdg,149.5903,-26.9350,0,1
4FGL_J0955.7+6940,sbg,148.9470,69.6671,1,1
4FGL_J0047.5-2517,sbg,11.8978,-25.2900,1,1
4FGL_J0242.6-0000,sbg,40.6670,-0.0069,1,1
4FGL_J0737.4+6535,sbg,114.3737,65.5912,1,1
4FGL_J1305.4-4928,sbg,196.3635,-49.4733,1,1
4FGL_J1534.7+2331,sbg,233.6973,23.5300,1,1
4FGL_J0618.1+7819,sbg,94.5318,78.3317,1,1
4FGL_J1308.9-5730,sbg,197.2299,-57.5037,1,1
4FGL_J1051.6+3253,sbg,162.9114,32.8853,1,1
4FGL_J1651.1-5848,sbg,252.7792,-58.8145,1,1
4FGL_J1438.0+0219,sbg,219.5039,2.3272,0,1
4FGL_J1128.2+5831,sbg,172.0659,58.5185,0,1
4FGL_J1015.1-6353,sey,153.7761,-63.8834,1,1
4FGL_J1603.6-0451,sey,240.9175,-4.8603,1,1
4FGL_J1413.1-6519,sey,213.2944,-65.3321,1,1
4FGL_J0859.8+0053,sey,134.9543,0.8987,1,1
4FGL_J1821.6+6636,sey,275.4140,66.6093,1,1
4FGL_J2258.6+5847c,sfr,344.6631,58.7846,0,1
4FGL_J0059.7-7210,sfr,14.9293,-72.1798,0,1
4FGL_J0025.3+6408,snr,6.3405,64.1498,1,1
4FGL_J1740.3-3058c,snr,265.0930,-30.9741,1,1
4FGL_J1705.7-4124,snr,256.4443,-41.4091,1,1
4FGL_J1911.0+0905,snr,287.7639,9.0925,1,1
4FGL_J1714.1-3811,snr,258.5271,-38.1902,1,1
4FGL_J1849.4-0056,snr,282.3560,-0.9430,1,1
4FGL_J2016.2+3712,snr,304.0569,37.2131,1,1
4FGL_J1213.3-6240e,snr,183.3500,-62.6770,1,1
4FGL_J0524.8-6938,snr,81.2176,-69.6413,1,1
4FGL_J0222.4+6156e,snr,35.6200,61.9400,1,1
4FGL_J1733.7-4734,snr,263.4463,-47.5757,1,1
4FGL_J0526.7+4254,snr,81.6929,42.9153,1,1
4FGL_J1305.5-6241,snr,196.3961,-62.6938,1,1
4FGL_J2323.4+5849,snr,350.8613,58.8173,1,1
4FGL_J1718.0-3726,snr,259.5048,-37.4489,1,1
4FGL_J0634.2+0436e,snr,98.5730,4.6080,1,1
4FGL_J1749.5-2747,snr,267.3843,-27.7861,0,1
4FGL_J1907.6+0703,snr,286.9027,7.0612,0,1
4FGL_J1755.4-2552,snr,268.8586,-25.8791,0,1
4FGL_J1155.2-6259,spp,178.8006,-62.9876,1,1
4FGL_J1712.5-4642,spp,258.1340,-46.7046,1,1
4FGL_J1810.3-1925e,spp,272.5900,-19.4300,1,1
4FGL_J1906.2+0631,spp,286.5620,6.5262,1,1
4FGL_J1628.2-4848c,spp,247.0727,-48.8002,1,1
4FGL_J1928.8+3126,spp,292.2197,31.4389,1,1
4FGL_J1828.0-1133,spp,277.0106,-11.5584,1,1
4FGL_J1727.0-3835,spp,261.7512,-38.5843,1,1
4FGL_J2058.7+4454,spp,314.6752,44.9150,1,1
4FGL_J0951.7-5328,spp,147.9482,-53.4733,1,1
4FGL_J1435.8-6018,spp,218.9641,-60.3134,1,1
4FGL_J1813.1-1737e,spp,273.2900,-17.6200,1,1
4FGL_J1641.0-4619,spp,250.2555,-46.3233,1,1
4FGL_J2013.5+3613,spp,303.3845,36.2254,1,1
4FGL_J1858.3+0209,spp,284.5767,2.1529,1,1
4FGL_J1726.0-2843,spp,261.5205,-28.7209,1,1
4FGL_J1344.9-6228,spp,206.2470,-62.4770,1,1
4FGL_J1832.9-0913,spp,278.2404,-9.2332,1,1
4FGL_J1934.3+1859,spp,293.5848,18.9979,1,1
4FGL_J1840.8-0453e,spp,280.2100,-4.8900,1,1
4FGL_J1453.4-5858,spp,223.3604,-58.9685,1,1
4FGL_J2002.3+3246,spp,300.5997,32.7788,1,1
4FGL_J2123.9+5158,spp,320.9860,51.9781,1,1
4FGL_J1834.5-0846e,spp,278.6400,-8.7800,1,1
4FGL_J1857.6+0212,spp,284.4192,2.2024,1,1
4FGL_J1814.1-1710,spp,273.5311,-17.1796,1,1
4FGL_J1721.7-4709,spp,260.4281,-47.1505,1,1
4FGL_J1908.6+0915e,spp,287.1600,9.2600,1,1
4FGL_J1840.0-0341,spp,280.0038,-3.6885,1,1
4FGL_J1638.5-4657,spp,249.6466,-46.9503,1,0
4FGL_J1845.8-0831,spp,281.4506,-8.5185,1,1
4FGL_J1345.3-6253,spp,206.3306,-62.8850,1,1
4FGL_J1735.9-3342,spp,263.9853,-33.7015,1,1
4FGL_J1955.1+3321,spp,298.7966,33.3500,1,1
4FGL_J1840.0-0411,spp,280.0121,-4.1941,1,1
4FGL_J1151.4-6248,spp,177.8644,-62.8120,1,1
4FGL_J1821.4-1516,spp,275.3572,-15.2667,1,1
4FGL_J1811.5-1844,spp,272.8936,-18.7469,1,1
4FGL_J1804.7-2144e,spp,271.1910,-21.7350,1,1
4FGL_J1746.2-3342c,spp,266.5586,-33.7033,1,1
4FGL_J1633.0-4746e,spp,248.2590,-47.7700,1,1
4FGL_J1850.3-0031,spp,282.5968,-0.5228,1,1
4FGL_J1852.4+0037e,spp,283.1000,0.6300,1,1
4FGL_J1508.9-4110,spp,227.2484,-41.1681,1,1
4FGL_J1720.2-4757,spp,260.0742,-47.9557,1,1
4FGL_J1152.6-6207,spp,178.1749,-62.1195,1,1
4FGL_J1918.1+1215,spp,289.5460,12.2607,1,0
4FGL_J1731.2-3234,spp,262.8167,-32.5750,1,1
4FGL_J0647.7+0031,spp,101.9494,0.5215,1,1
4FGL_J1503.6-4146,spp,225.9135,-41.7810,1,1
4FGL_J1158.3-6232,spp,179.5769,-62.5371,1,1
4FGL_J1059.5-6021,spp,164.8920,-60.3650,1,1
4FGL_J1722.6-4529,spp,260.6554,-45.4932,1,1
4FGL_J1903.8+0531,spp,285.9748,5.5213,1,1
4FGL_J1715.8-4549,spp,258.9670,-45.8225,1,1
4FGL_J1830.2-1005,spp,277.5637,-10.0968,1,1
4FGL_J1442.2-6005,spp,220.5621,-60.0905,1,1
4FGL_J1642.1-5428e,spp,250.5380,-54.4770,1,1
4FGL_J1757.7-2337,spp,269.4382,-23.6244,1,1
4FGL_J1829.4-1256,spp,277.3543,-12.9500,1,1
4FGL_J1441.6-5951c,spp,220.4101,-59.8605,1,1
4FGL_J1842.2-0751,spp,280.5710,-7.8522,1,1
4FGL_J1821.1-1422,spp,275.2866,-14.3715,1,1
4FGL_J2357.8+6231,spp,359.4717,62.5329,1,1
4FGL_J1832.3-1433,spp,278.0929,-14.5588,1,1
4FGL_J1343.8-6208,spp,205.9639,-62.1420,1,1
4FGL_J1916.3+1108,spp,289.0805,11.1415,1,1
4FGL_J0129.0+6312,spp,22.2700,63.2118,1,1
4FGL_J1102.0-6054,spp,165.5107,-60.9097,1,1
4FGL_J1745.6-2859,spp,266.4147,-28.9970,1,1
4FGL_J1640.6-4632,spp,250.1649,-46.5452,1,1
4FGL_J1601.3-5224,spp,240.3429,-52.4019,1,1
4FGL_J1926.7+3027,spp,291.7000,30.4656,1,1
4FGL_J1358.2-6210,spp,209.5571,-62.1722,1,1
4FGL_J1728.0-4606,spp,262.0159,-46.1078,1,1
4FGL_J1952.8+2924,spp,298.2177,29.4005,1,1
4FGL_J1718.3-4445,spp,259.5895,-44.7531,1,1
4FGL_J1719.7-4500,spp,259.9422,-45.0058,1,1
4FGL_J2326.5+6122,spp,351.6448,61.3684,0,1
4FGL_J1423.3-5655,spp,215.8296,-56.9232,0,1
4FGL_J1823.6-2345,spp,275.9047,-23.7529,0,1
4FGL_J1824.1-1304,spp,276.0322,-13.0720,0,1
4FGL_J1831.8-1503,spp,277.9742,-15.0651,0,1
4FGL_J0002.7+7220,spp,0.6786,72.3479,0,1
4FGL_J1155.6-6245c,spp,178.9226,-62.7652,0,1
4FGL_J1851.8-0007c,spp,282.9698,-0.1225,0,1
4FGL_J1937.0+3003,spp,294.2705,30.0571,0,1
4FGL_J1208.1-5149,spp,182.0255,-51.8223,0,1
4FGL_J0452.9+5117,spp,73.2452,51.2857,0,1
4FGL_J1404.4-6159,spp,211.1249,-61.9843,0,1
4FGL_J1818.6-1533,spp,274.6579,-15.5615,0,1
4FGL_J0517.9+5030,spp,79.4980,50.5163,0,1
4FGL_J1704.1-4140,spp,256.0266,-41.6749,0,1
